,iso_country,coords,name,type,municipality,coords_lon,coords_lat,latlong,display_str
55349,AU,"135.730097, -16.687676",Cape Crawford Airport,small_airport,MCARTHUR,135.730097,-16.687676,"[-16.687676, 135.730097]",Cape Crawford Airport | MCARTHUR | small_airport
55350,AU,"135.5850067138672, -20.650800704956055",Canteen Creek Airport,small_airport,,135.5850067138672,-20.650800704956055,"[-20.650800704956055, 135.5850067138672]",Canteen Creek Airport |  | small_airport
55351,AU,"143.07000732421875, -10.050000190734863",Coconut Island Airport,small_airport,,143.07000732421875,-10.050000190734863,"[-10.050000190734863, 143.07000732421875]",Coconut Island Airport |  | small_airport
55352,AU,"140.503997803, -20.668600082399998",Cloncurry Airport,medium_airport,CLONCURRY,140.503997803,-20.668600082399998,"[-20.668600082399998, 140.503997803]",Cloncurry Airport | CLONCURRY | medium_airport
55353,AU,"135.88299560546875, -31.066699981689453",Coondambo Airport,small_airport,,135.88299560546875,-31.066699981689453,"[-31.066699981689453, 135.88299560546875]",Coondambo Airport |  | small_airport
55354,AU,"143.056666, -38.326666",Cobden Airport,small_airport,,143.056666,-38.326666,"[-38.326666, 143.056666]",Cobden Airport |  | small_airport
55355,AU,"134.05299377441406, -27.908300399780273",Cadney Homestead Airport,small_airport,,134.05299377441406,-27.908300399780273,"[-27.908300399780273, 134.05299377441406]",Cadney Homestead Airport |  | small_airport
55356,AU,"145.93834877, -41.581231359",Cradle Mountain Airport,small_airport,MIDDLESEX,145.93834877,-41.581231359,"[-41.581231359, 145.93834877]",Cradle Mountain Airport | MIDDLESEX | small_airport
55357,AU,"147.20899963378906, -33.06439971923828",Condobolin Airport,small_airport,,147.20899963378906,-33.06439971923828,"[-33.06439971923828, 147.20899963378906]",Condobolin Airport |  | small_airport
55358,AU,"153.10000610351562, -26.799999237060547",Caloundra Airport,small_airport,,153.10000610351562,-26.799999237060547,"[-26.799999237060547, 153.10000610351562]",Caloundra Airport |  | small_airport
55359,AU,"152.335395813, -25.2530800689",Childers Airport,small_airport,,152.335395813,-25.2530800689,"[-25.2530800689, 152.335395813]",Childers Airport |  | small_airport
55360,AU,"138.61700439453125, -21.966699600219727",Carandotta Airport,small_airport,,138.61700439453125,-21.966699600219727,"[-21.966699600219727, 138.61700439453125]",Carandotta Airport |  | small_airport
55361,AU,"133.7100067138672, -32.13059997558594",Ceduna Airport,medium_airport,,133.7100067138672,-32.13059997558594,"[-32.13059997558594, 133.7100067138672]",Ceduna Airport |  | medium_airport
55362,AU,"146.83299255371094, -25.108299255371094",Caldervale Station Airport,small_airport,,146.83299255371094,-25.108299255371094,"[-25.108299255371094, 146.83299255371094]",Caldervale Station Airport |  | small_airport
55363,AU,"136.5050048828125, -33.70970153808594",Cleve Airport,medium_airport,,136.5050048828125,-33.70970153808594,"[-33.70970153808594, 136.5050048828125]",Cleve Airport |  | medium_airport
55364,AU,"148.0330047607422, -23.100000381469727",Capella Airport,small_airport,CAPELLA,148.0330047607422,-23.100000381469727,"[-23.100000381469727, 148.0330047607422]",Capella Airport | CAPELLA | small_airport
55365,AU,"145.4083709716797, -37.72766876220703",Coldstream Airport,small_airport,COLDSTREAM,145.4083709716797,-37.72766876220703,"[-37.72766876220703, 145.4083709716797]",Coldstream Airport | COLDSTREAM | small_airport
55366,AU,"144.25799560546875, -38.14830017089844",Ceres Airport,small_airport,,144.25799560546875,-38.14830017089844,"[-38.14830017089844, 144.25799560546875]",Ceres Airport |  | small_airport
55368,AU,"131.32699584960938, -17.021699905395508",Camfield Airport,small_airport,,131.32699584960938,-17.021699905395508,"[-17.021699905395508, 131.32699584960938]",Camfield Airport |  | small_airport
55369,AU,"142.504821, -36.925057",Dadswells Bridge Airport,small_airport,DADSWELLS_BRIDGE,142.504821,-36.925057,"[-36.925057, 142.504821]",Dadswells Bridge Airport | DADSWELLS_BRIDGE | small_airport
55370,AU,"138.891998291, -27.018299102800004",Clifton Hills Airport,small_airport,CLIFTON_HILLS,138.891998291,-27.018299102800004,"[-27.018299102800004, 138.891998291]",Clifton Hills Airport | CLIFTON_HILLS | small_airport
55371,AU,"145.311667, -14.970832",Cape Flattery Airport,small_airport,,145.311667,-14.970832,"[-14.970832, 145.311667]",Cape Flattery Airport |  | small_airport
55372,AU,"151.847, -27.928301",Clifton Airport,small_airport,,151.847,-27.928301,"[-27.928301, 151.847]",Clifton Airport |  | small_airport
55373,AU,"140.68299865722656, -20.13330078125",Clonagh Airport,small_airport,,140.68299865722656,-20.13330078125,"[-20.13330078125, 140.68299865722656]",Clonagh Airport |  | small_airport
55374,AU,"122.96700286865234, -25.799999237060547",Carnegie Station Airport,small_airport,,122.96700286865234,-25.799999237060547,"[-25.799999237060547, 122.96700286865234]",Carnegie Station Airport |  | small_airport
55375,AU,"144.529006958, -17.1427993774",Chillagoe Airport,small_airport,,144.529006958,-17.1427993774,"[-17.1427993774, 144.529006958]",Chillagoe Airport |  | small_airport
55376,AU,"152.08895, -28.4301",Cherrabah Airport,small_airport,CHERRABAH_HOMESTEAD_RESORT,152.08895,-28.4301,"[-28.4301, 152.08895]",Cherrabah Airport | CHERRABAH_HOMESTEAD_RESORT | small_airport
55377,AU,"119.6426, -22.3543",Graeme Rowley Aerodrome,small_airport,CHRISTMAS_CREEK_MINE,119.6426,-22.3543,"[-22.3543, 119.6426]",Graeme Rowley Aerodrome | CHRISTMAS_CREEK_MINE | small_airport
55378,AU,"143.300003, -36.25",Charlton Airport,small_airport,CHARLTON,143.300003,-36.25,"[-36.25, 143.300003]",Charlton Airport | CHARLTON | small_airport
55379,AU,"134.83299255371094, -31.700000762939453",Childra Airport,small_airport,,134.83299255371094,-31.700000762939453,"[-31.700000762939453, 134.83299255371094]",Childra Airport |  | small_airport
55380,AU,"146.2729949951172, -20.043100357055664",Charters Towers Airport,small_airport,,146.2729949951172,-20.043100357055664,"[-20.043100357055664, 146.2729949951172]",Charters Towers Airport |  | small_airport
55381,AU,"117.81700134277344, -32.33330154418945",Corrigin Airport,small_airport,,117.81700134277344,-32.33330154418945,"[-32.33330154418945, 117.81700134277344]",Corrigin Airport |  | small_airport
55382,AU,"123.82800293, -17.5813999176",RAAF Base Curtin,medium_airport,,123.82800293,-17.5813999176,"[-17.5813999176, 123.82800293]",RAAF Base Curtin |  | medium_airport
55383,AU,"144.75, -18.683300018310547",Conjuboy Airport,small_airport,,144.75,-18.683300018310547,"[-18.683300018310547, 144.75]",Conjuboy Airport |  | small_airport
55384,AU,"137.08799743652344, -29.476699829101562",Curdimurka Airport,small_airport,,137.08799743652344,-29.476699829101562,"[-29.476699829101562, 137.08799743652344]",Curdimurka Airport |  | small_airport
55385,AU,"148.13299560546875, -40.516700744628906",Clarke Island Airport,small_airport,,148.13299560546875,-40.516700744628906,"[-40.516700744628906, 148.13299560546875]",Clarke Island Airport |  | small_airport
55386,AU,"132.48300170898438, -11.164999961853027",Croker Island Airport,small_airport,,132.48300170898438,-11.164999961853027,"[-11.164999961853027, 132.48300170898438]",Croker Island Airport |  | small_airport
55387,AU,"145.1840057373047, -15.444700241088867",Cooktown Airport,medium_airport,,145.1840057373047,-15.444700241088867,"[-15.444700241088867, 145.1840057373047]",Cooktown Airport |  | medium_airport
55388,AU,"126.09200286865234, -32.04999923706055",Cocklebiddy Airport,small_airport,,126.09200286865234,-32.04999923706055,"[-32.04999923706055, 126.09200286865234]",Cocklebiddy Airport |  | small_airport
55389,AU,"143.94000244140625, -33.406898498535156",Clare Station Airport,small_airport,,143.94000244140625,-33.406898498535156,"[-33.406898498535156, 143.94000244140625]",Clare Station Airport |  | small_airport
55390,AU,"138.927215, -34.992641",Claremont Airbase,small_airport,BRUKUNGA,138.927215,-34.992641,"[-34.992641, 138.927215]",Claremont Airbase | BRUKUNGA | small_airport
55391,AU,"140.44500732421875, -37.24330139160156",Callendale Airport,small_airport,,140.44500732421875,-37.24330139160156,"[-37.24330139160156, 140.44500732421875]",Callendale Airport |  | small_airport
55392,AU,"121.1500015258789, -30.950000762939453",Coolgardie Airport,small_airport,,121.1500015258789,-30.950000762939453,"[-30.950000762939453, 121.1500015258789]",Coolgardie Airport |  | small_airport
55393,AU,"148.7429962158203, -29.45330047607422",Collymongle Airport,small_airport,,148.7429962158203,-29.45330047607422,"[-29.45330047607422, 148.7429962158203]",Collymongle Airport |  | small_airport
55394,AU,"122.93199920654297, -16.398300170898438",Cape Leveque Airport,small_airport,,122.93199920654297,-16.398300170898438,"[-16.398300170898438, 122.93199920654297]",Cape Leveque Airport |  | small_airport
55395,AU,"149.41700744628906, -34.88330078125",Collector Airport,small_airport,,149.41700744628906,-34.88330078125,"[-34.88330078125, 149.41700744628906]",Collector Airport |  | small_airport
55396,AU,"145.85000610351562, -34.79999923706055",Coleambally Airport,small_airport,,145.85000610351562,-34.79999923706055,"[-34.79999923706055, 145.85000610351562]",Coleambally Airport |  | small_airport
55397,AU,"152.74200439453125, -31.665000915527344",Camden Haven Airport,small_airport,,152.74200439453125,-31.665000915527344,"[-31.665000915527344, 152.74200439453125]",Camden Haven Airport |  | small_airport
55398,AU,"145.4669952392578, -18.850000381469727",Camel Creek Airport,small_airport,,145.4669952392578,-18.850000381469727,"[-18.850000381469727, 145.4669952392578]",Camel Creek Airport |  | small_airport
55399,AU,"135.70799255371094, -34.25830078125",Cummins Town Airport,small_airport,,135.70799255371094,-34.25830078125,"[-34.25830078125, 135.70799255371094]",Cummins Town Airport |  | small_airport
55400,AU,"147.62100219726562, -22.773099899291992",Clermont Airport,medium_airport,,147.62100219726562,-22.773099899291992,"[-22.773099899291992, 147.62100219726562]",Clermont Airport |  | medium_airport
55401,AU,"145.6219940185547, -28.030000686645508",Cunnamulla Airport,medium_airport,,145.6219940185547,-28.030000686645508,"[-28.030000686645508, 145.6219940185547]",Cunnamulla Airport |  | medium_airport
55402,AU,"138.125, -19.911699295043945",Camooweal Airport,small_airport,,138.125,-19.911699295043945,"[-19.911699295043945, 138.125]",Camooweal Airport |  | small_airport
55403,AU,"141.45199584960938, -31.290800094604492",Corona Station Airport,small_airport,,141.45199584960938,-31.290800094604492,"[-31.290800094604492, 141.45199584960938]",Corona Station Airport |  | small_airport
55404,AU,"121.58699798583984, -21.67169952392578",Camp Nifty Airport,small_airport,,121.58699798583984,-21.67169952392578,"[-21.67169952392578, 121.58699798583984]",Camp Nifty Airport |  | small_airport
55405,AU,"140.2729949951172, -36.81999969482422",Cooranga Airport,small_airport,,140.2729949951172,-36.81999969482422,"[-36.81999969482422, 140.2729949951172]",Cooranga Airport |  | small_airport
55406,AU,"115.88300323486328, -29.683300018310547",Carnarmah Airport,small_airport,,115.88300323486328,-29.683300018310547,"[-29.683300018310547, 115.88300323486328]",Carnarmah Airport |  | small_airport
55407,AU,"151.341995, -32.787498",Cessnock Airport,small_airport,,151.341995,-32.787498,"[-32.787498, 151.341995]",Cessnock Airport |  | small_airport
55408,AU,"148.37600708007812, -30.983299255371094",Coonamble Airport,medium_airport,,148.37600708007812,-30.983299255371094,"[-30.983299255371094, 148.37600708007812]",Coonamble Airport |  | medium_airport
55409,AU,"123.16699981689453, -31.016700744628906",Coonana Airport,small_airport,,123.16699981689453,-31.016700744628906,"[-31.016700744628906, 123.16699981689453]",Coonana Airport |  | small_airport
55410,AU,"145.11700439453125, -35.31669998168945",Conargo Airport,small_airport,,145.11700439453125,-35.31669998168945,"[-35.31669998168945, 145.11700439453125]",Conargo Airport |  | small_airport
55411,AU,"140.8000030517578, -37.28329849243164",Coonawarra Airport,small_airport,,140.8000030517578,-37.28329849243164,"[-37.28329849243164, 140.8000030517578]",Coonawarra Airport |  | small_airport
55412,AU,"149.16700744628906, -37.516700744628906",Cann River Airport,small_airport,,149.16700744628906,-37.516700744628906,"[-37.516700744628906, 149.16700744628906]",Cann River Airport |  | small_airport
55413,AU,"132.5330047607422, -22.13330078125",Coniston Airport,small_airport,,132.5330047607422,-22.13330078125,"[-22.13330078125, 132.5330047607422]",Coniston Airport |  | small_airport
55414,AU,"150.76699829101562, -29.066699981689453",Cooranga Airport,small_airport,,150.76699829101562,-29.066699981689453,"[-29.066699981689453, 150.76699829101562]",Cooranga Airport |  | small_airport
55415,AU,"138.70700073242188, -18.753299713134766",Century Mine Airport,small_airport,,138.70700073242188,-18.753299713134766,"[-18.753299713134766, 138.70700073242188]",Century Mine Airport |  | small_airport
55416,AU,"140.63800048828125, -26.74530029296875",Cordillo Downs Airport,small_airport,CORDILLO_DOWNS,140.63800048828125,-26.74530029296875,"[-26.74530029296875, 140.63800048828125]",Cordillo Downs Airport | CORDILLO_DOWNS | small_airport
55417,AU,"143.113311, -13.761133",Coen Airport,medium_airport,COEN,143.113311,-13.761133,"[-13.761133, 143.113311]",Coen Airport | COEN | medium_airport
55418,AU,"135.51699829101562, -34.63330078125",Coffin Bay Airport,small_airport,,135.51699829101562,-34.63330078125,"[-34.63330078125, 135.51699829101562]",Coffin Bay Airport |  | small_airport
55419,AU,"119.66699981689453, -20.683300018310547",Coongan Airport,small_airport,,119.66699981689453,-20.683300018310547,"[-20.683300018310547, 119.66699981689453]",Coongan Airport |  | small_airport
55420,AU,"144.1999969482422, -35.81669998168945",Cohuna Airport,small_airport,,144.1999969482422,-35.81669998168945,"[-35.81669998168945, 144.1999969482422]",Cohuna Airport |  | small_airport
55421,AU,"116.217002869, -33.3666992188",Collie Airport,small_airport,COLLIE,116.217002869,-33.3666992188,"[-33.3666992188, 116.217002869]",Collie Airport | COLLIE | small_airport
55422,AU,"141.6999969482422, -37.599998474121094",Coleraine Airport,small_airport,,141.6999969482422,-37.599998474121094,"[-37.599998474121094, 141.6999969482422]",Coleraine Airport |  | small_airport
55423,AU,"148.973999023, -36.3005981445",Cooma Snowy Mountains Airport,medium_airport,COOMA,148.973999023,-36.3005981445,"[-36.3005981445, 148.973999023]",Cooma Snowy Mountains Airport | COOMA | medium_airport
55424,AU,"132.53199768066406, -12.903300285339355",Cooinda Airport,small_airport,,132.53199768066406,-12.903300285339355,"[-12.903300285339355, 132.53199768066406]",Cooinda Airport |  | small_airport
55425,AU,"152.77316, -29.5892",Copmanhurst Oval Helipad,heliport,COPMANHURST,152.77316,-29.5892,"[-29.5892, 152.77316]",Copmanhurst Oval Helipad | COPMANHURST | heliport
55426,AU,"146.35699462890625, -35.99470138549805",Corowa Airport,medium_airport,,146.35699462890625,-35.99470138549805,"[-35.99470138549805, 146.35699462890625]",Corowa Airport |  | medium_airport
55427,AU,"122.90299987792969, -27.985000610351562",Cosmo Newberry Airport,small_airport,,122.90299987792969,-27.985000610351562,"[-27.985000610351562, 122.90299987792969]",Cosmo Newberry Airport |  | small_airport
55428,AU,"113.7770004272461, -23.1299991607666",Coral Bay Airport,small_airport,,113.7770004272461,-23.1299991607666,"[-23.1299991607666, 113.7770004272461]",Coral Bay Airport |  | small_airport
55429,AU,"131.82699584960938, -11.298299789428711",Cape Don Airport,small_airport,,131.82699584960938,-11.298299789428711,"[-11.298299789428711, 131.82699584960938]",Cape Don Airport |  | small_airport
55430,AU,"120.03299713134766, -20.950000762939453",Coppins Gap Airport,small_airport,,120.03299713134766,-20.950000762939453,"[-20.950000762939453, 120.03299713134766]",Coppins Gap Airport |  | small_airport
